input_file,output_file,original_features,simplified_features,feature_reduction_ratio,original_constraints,simplified_constraints,constraint_reduction_ratio,removed_core_features,removed_dead_features,removed_atomic_set_features,full_reduction
dataset_20/uvl/model_20130908_1057721135.uvl,dataset_20/uvl/model_20130908_1057721135.uvl,14,4,0.714286,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20130908_1070185514.uvl,dataset_20/uvl/model_20130908_1070185514.uvl,366,330,0.098361,181,124,0.314917,33,0,3,TRUE
dataset_20/uvl/model_20130908_2094539725.uvl,dataset_20/uvl/model_20130908_2094539725.uvl,81,49,0.395062,0,4,0,9,0,23,FALSE
dataset_20/uvl/model_20130911_2001583567.uvl,dataset_20/uvl/model_20130911_2001583567.uvl,34,22,0.352941,0,17,0,10,0,2,FALSE
dataset_20/uvl/model_20130916_1001858303.uvl,dataset_20/uvl/model_20130916_1001858303.uvl,15,7,0.533333,2,1,0.5,8,0,0,TRUE
dataset_20/uvl/model_20130916_1112744253.uvl,dataset_20/uvl/model_20130916_1112744253.uvl,15,8,0.466667,2,1,0.5,5,0,2,TRUE
dataset_20/uvl/model_20130916_1448418245.uvl,dataset_20/uvl/model_20130916_1448418245.uvl,14,7,0.5,2,1,0.5,7,0,0,TRUE
dataset_20/uvl/model_20130916_1467348272.uvl,dataset_20/uvl/model_20130916_1467348272.uvl,16,7,0.5625,2,1,0.5,9,0,0,TRUE
dataset_20/uvl/model_20130916_156611854.uvl,dataset_20/uvl/model_20130916_156611854.uvl,17,12,0.294118,0,5,0,3,0,2,FALSE
dataset_20/uvl/model_20130916_1649901124.uvl,dataset_20/uvl/model_20130916_1649901124.uvl,16,8,0.5,0,0,0,7,0,1,FALSE
dataset_20/uvl/model_20130916_1894002979.uvl,dataset_20/uvl/model_20130916_1894002979.uvl,16,8,0.5,1,1,0,7,0,1,FALSE
dataset_20/uvl/model_20130916_1980915056.uvl,dataset_20/uvl/model_20130916_1980915056.uvl,15,7,0.533333,2,1,0.5,8,0,0,TRUE
dataset_20/uvl/model_20130916_1983257725.uvl,dataset_20/uvl/model_20130916_1983257725.uvl,16,8,0.5,0,0,0,7,0,1,FALSE
dataset_20/uvl/model_20130916_2072761889.uvl,dataset_20/uvl/model_20130916_2072761889.uvl,15,7,0.533333,2,1,0.5,8,0,0,TRUE
dataset_20/uvl/model_20130916_302923469.uvl,dataset_20/uvl/model_20130916_302923469.uvl,16,7,0.5625,2,2,0,8,0,1,FALSE
dataset_20/uvl/model_20130916_330769314.uvl,dataset_20/uvl/model_20130916_330769314.uvl,17,6,0.647059,1,1,0,9,0,2,FALSE
dataset_20/uvl/model_20130916_552778902.uvl,dataset_20/uvl/model_20130916_552778902.uvl,16,5,0.6875,1,1,0,11,0,0,FALSE
dataset_20/uvl/model_20130916_667715515.uvl,dataset_20/uvl/model_20130916_667715515.uvl,16,8,0.5,1,1,0,7,0,1,FALSE
dataset_20/uvl/model_20130916_882364260.uvl,dataset_20/uvl/model_20130916_882364260.uvl,15,7,0.533333,2,1,0.5,8,0,0,TRUE
dataset_20/uvl/model_20130916_894347834.uvl,dataset_20/uvl/model_20130916_894347834.uvl,15,7,0.533333,2,1,0.5,8,0,0,TRUE
dataset_20/uvl/model_20130917_1805517149.uvl,dataset_20/uvl/model_20130917_1805517149.uvl,13,9,0.307692,4,4,0,3,0,1,FALSE
dataset_20/uvl/model_20130917_737900063.uvl,dataset_20/uvl/model_20130917_737900063.uvl,13,7,0.461538,4,6,-0.5,3,0,3,FALSE
dataset_20/uvl/model_20131016_1224723724.uvl,dataset_20/uvl/model_20131016_1224723724.uvl,11,8,0.272727,2,1,0.5,3,0,0,TRUE
dataset_20/uvl/model_20131028_1719041666.uvl,dataset_20/uvl/model_20131028_1719041666.uvl,19,4,0.789474,0,0,0,13,0,2,FALSE
dataset_20/uvl/model_20131109_2060894287.uvl,dataset_20/uvl/model_20131109_2060894287.uvl,14,10,0.285714,3,8,-1.666667,2,0,2,FALSE
dataset_20/uvl/model_20131111_1434736548.uvl,dataset_20/uvl/model_20131111_1434736548.uvl,34,20,0.411765,3,9,-2,14,0,0,FALSE
dataset_20/uvl/model_20131111_1486670620.uvl,dataset_20/uvl/model_20131111_1486670620.uvl,21,18,0.142857,0,1,0,3,0,0,FALSE
dataset_20/uvl/model_20131112_1165253679.uvl,dataset_20/uvl/model_20131112_1165253679.uvl,27,22,0.185185,0,3,0,5,0,0,FALSE
dataset_20/uvl/model_20131112_1191150070.uvl,dataset_20/uvl/model_20131112_1191150070.uvl,57,25,0.561404,1,3,-2,25,0,7,FALSE
dataset_20/uvl/model_20131112_1315617761.uvl,dataset_20/uvl/model_20131112_1315617761.uvl,58,47,0.189655,6,8,-0.333333,0,0,11,FALSE
dataset_20/uvl/model_20131112_1353790761.uvl,dataset_20/uvl/model_20131112_1353790761.uvl,23,16,0.304348,0,9,0,6,0,1,FALSE
dataset_20/uvl/model_20131112_1399418967.uvl,dataset_20/uvl/model_20131112_1399418967.uvl,35,30,0.142857,0,12,0,5,0,0,FALSE
dataset_20/uvl/model_20131112_1591180910.uvl,dataset_20/uvl/model_20131112_1591180910.uvl,29,23,0.206897,0,11,0,5,0,1,FALSE
dataset_20/uvl/model_20131112_1592384504.uvl,dataset_20/uvl/model_20131112_1592384504.uvl,32,25,0.21875,0,4,0,4,0,3,FALSE
dataset_20/uvl/model_20131112_1617262618.uvl,dataset_20/uvl/model_20131112_1617262618.uvl,30,17,0.433333,0,0,0,11,0,2,FALSE
dataset_20/uvl/model_20131112_1630582425.uvl,dataset_20/uvl/model_20131112_1630582425.uvl,28,21,0.25,0,16,0,5,0,2,FALSE
dataset_20/uvl/model_20131112_1825068383.uvl,dataset_20/uvl/model_20131112_1825068383.uvl,25,22,0.12,5,8,-0.6,3,0,0,FALSE
dataset_20/uvl/model_20131112_1840652917.uvl,dataset_20/uvl/model_20131112_1840652917.uvl,17,11,0.352941,1,0,1,6,0,0,TRUE
dataset_20/uvl/model_20131112_1855381012.uvl,dataset_20/uvl/model_20131112_1855381012.uvl,31,25,0.193548,0,4,0,4,0,2,FALSE
dataset_20/uvl/model_20131112_2028027455.uvl,dataset_20/uvl/model_20131112_2028027455.uvl,13,8,0.384615,0,1,0,3,0,2,FALSE
dataset_20/uvl/model_20131112_330151541.uvl,dataset_20/uvl/model_20131112_330151541.uvl,21,17,0.190476,0,5,0,3,0,1,FALSE
dataset_20/uvl/model_20131112_356575914.uvl,dataset_20/uvl/model_20131112_356575914.uvl,20,16,0.2,0,12,0,3,0,1,FALSE
dataset_20/uvl/model_20131112_605989901.uvl,dataset_20/uvl/model_20131112_605989901.uvl,25,21,0.16,0,10,0,4,0,0,FALSE
dataset_20/uvl/model_20131112_64627122.uvl,dataset_20/uvl/model_20131112_64627122.uvl,13,9,0.307692,0,1,0,4,0,0,FALSE
dataset_20/uvl/model_20131112_817529963.uvl,dataset_20/uvl/model_20131112_817529963.uvl,40,13,0.675,0,2,0,21,0,6,FALSE
dataset_20/uvl/model_20131112_832913408.uvl,dataset_20/uvl/model_20131112_832913408.uvl,17,6,0.647059,0,0,0,10,0,1,FALSE
dataset_20/uvl/model_20131112_990013628.uvl,dataset_20/uvl/model_20131112_990013628.uvl,10,7,0.3,0,0,0,3,0,0,FALSE
dataset_20/uvl/model_20131113_2067550021.uvl,dataset_20/uvl/model_20131113_2067550021.uvl,42,18,0.571429,4,8,-1,17,0,7,FALSE
dataset_20/uvl/model_20131114_87095598.uvl,dataset_20/uvl/model_20131114_87095598.uvl,57,28,0.508772,4,13,-2.25,18,0,11,FALSE
dataset_20/uvl/model_20131121_194495737.uvl,dataset_20/uvl/model_20131121_194495737.uvl,12,9,0.25,2,7,-2.5,2,0,1,FALSE
dataset_20/uvl/model_20131122_1083650489.uvl,dataset_20/uvl/model_20131122_1083650489.uvl,15,4,0.733333,0,0,0,9,0,2,FALSE
dataset_20/uvl/model_20131122_1241273029.uvl,dataset_20/uvl/model_20131122_1241273029.uvl,18,5,0.722222,0,0,0,9,0,4,FALSE
dataset_20/uvl/model_20131122_1558809462.uvl,dataset_20/uvl/model_20131122_1558809462.uvl,26,10,0.615385,0,1,0,9,0,7,FALSE
dataset_20/uvl/model_20131122_1573422851.uvl,dataset_20/uvl/model_20131122_1573422851.uvl,15,11,0.266667,0,2,0,2,0,2,FALSE
dataset_20/uvl/model_20131122_1877947099.uvl,dataset_20/uvl/model_20131122_1877947099.uvl,15,11,0.266667,0,2,0,2,0,2,FALSE
dataset_20/uvl/model_20131122_224574976.uvl,dataset_20/uvl/model_20131122_224574976.uvl,11,2,0.818182,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20131122_23346211.uvl,dataset_20/uvl/model_20131122_23346211.uvl,15,10,0.333333,0,2,0,2,0,3,FALSE
dataset_20/uvl/model_20131122_641443746.uvl,dataset_20/uvl/model_20131122_641443746.uvl,14,3,0.785714,0,0,0,9,0,2,FALSE
dataset_20/uvl/model_20131122_913576973.uvl,dataset_20/uvl/model_20131122_913576973.uvl,23,8,0.652174,0,1,0,9,0,6,FALSE
dataset_20/uvl/model_20131124_646639708.uvl,dataset_20/uvl/model_20131124_646639708.uvl,16,7,0.5625,1,1,0,9,0,0,FALSE
dataset_20/uvl/model_20131125_731391866.uvl,dataset_20/uvl/model_20131125_731391866.uvl,18,9,0.5,1,1,0,9,0,0,FALSE
dataset_20/uvl/model_20131128_2046989275.uvl,dataset_20/uvl/model_20131128_2046989275.uvl,15,9,0.4,0,0,0,6,0,0,FALSE
dataset_20/uvl/model_20131129_1765219729.uvl,dataset_20/uvl/model_20131129_1765219729.uvl,14,11,0.214286,2,7,-2.5,2,0,1,FALSE
dataset_20/uvl/model_20131129_1795005487.uvl,dataset_20/uvl/model_20131129_1795005487.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20131129_2135897376.uvl,dataset_20/uvl/model_20131129_2135897376.uvl,10,8,0.2,2,7,-2.5,2,0,0,FALSE
dataset_20/uvl/model_20131201_820966647.uvl,dataset_20/uvl/model_20131201_820966647.uvl,18,9,0.5,1,1,0,9,0,0,FALSE
dataset_20/uvl/model_20131202_1494824194.uvl,dataset_20/uvl/model_20131202_1494824194.uvl,34,13,0.617647,0,0,0,20,0,1,FALSE
dataset_20/uvl/model_20131202_1575628003.uvl,dataset_20/uvl/model_20131202_1575628003.uvl,19,10,0.473684,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20131202_1775789712.uvl,dataset_20/uvl/model_20131202_1775789712.uvl,50,25,0.5,0,4,0,15,0,10,FALSE
dataset_20/uvl/model_20131202_533920013.uvl,dataset_20/uvl/model_20131202_533920013.uvl,19,10,0.473684,0,0,0,9,0,0,FALSE
dataset_20/uvl/model_20131202_715513367.uvl,dataset_20/uvl/model_20131202_715513367.uvl,22,12,0.454545,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20131203_151571988.uvl,dataset_20/uvl/model_20131203_151571988.uvl,54,18,0.666667,1,8,-7,20,0,16,FALSE
dataset_20/uvl/model_20131206_656913635.uvl,dataset_20/uvl/model_20131206_656913635.uvl,13,10,0.230769,2,2,0,2,0,1,FALSE
dataset_20/uvl/model_20131206_684654596.uvl,dataset_20/uvl/model_20131206_684654596.uvl,12,9,0.25,2,7,-2.5,3,0,0,FALSE
dataset_20/uvl/model_20131210_413521746.uvl,dataset_20/uvl/model_20131210_413521746.uvl,13,9,0.307692,3,7,-1.333333,3,0,1,FALSE
dataset_20/uvl/model_20131217_806985744.uvl,dataset_20/uvl/model_20131217_806985744.uvl,11,9,0.181818,0,7,0,2,0,0,FALSE
dataset_20/uvl/model_20140101_941325443.uvl,dataset_20/uvl/model_20140101_941325443.uvl,10,5,0.5,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20140109_637429284.uvl,dataset_20/uvl/model_20140109_637429284.uvl,11,5,0.545455,0,5,0,6,0,0,FALSE
dataset_20/uvl/model_20140130_912999540.uvl,dataset_20/uvl/model_20140130_912999540.uvl,13,11,0.153846,2,2,0,0,0,2,FALSE
dataset_20/uvl/model_20140205_954857783.uvl,dataset_20/uvl/model_20140205_954857783.uvl,11,10,0.090909,2,7,-2.5,1,0,0,FALSE
dataset_20/uvl/model_20140207_1303140975.uvl,dataset_20/uvl/model_20140207_1303140975.uvl,12,1,0.916667,0,0,0,11,0,0,FALSE
dataset_20/uvl/model_20140209_1382642350.uvl,dataset_20/uvl/model_20140209_1382642350.uvl,41,30,0.268293,7,53,-6.571429,10,0,1,FALSE
dataset_20/uvl/model_20140209_1802656178.uvl,dataset_20/uvl/model_20140209_1802656178.uvl,26,13,0.5,4,18,-3.5,4,8,1,FALSE
dataset_20/uvl/model_20140209_34267674.uvl,dataset_20/uvl/model_20140209_34267674.uvl,44,29,0.340909,14,35,-1.5,13,0,2,FALSE
dataset_20/uvl/model_20140209_576830157.uvl,dataset_20/uvl/model_20140209_576830157.uvl,27,15,0.444444,12,14,-0.166667,7,0,5,FALSE
dataset_20/uvl/model_20140209_738203734.uvl,dataset_20/uvl/model_20140209_738203734.uvl,51,26,0.490196,21,25,-0.190476,19,0,6,FALSE
dataset_20/uvl/model_20140223_789634838.uvl,dataset_20/uvl/model_20140223_789634838.uvl,26,19,0.269231,0,7,0,6,0,1,FALSE
dataset_20/uvl/model_20140225_1829795152.uvl,dataset_20/uvl/model_20140225_1829795152.uvl,14,11,0.214286,1,6,-5,3,0,0,FALSE
dataset_20/uvl/model_20140227_386614568.uvl,dataset_20/uvl/model_20140227_386614568.uvl,75,42,0.44,0,46,0,14,0,19,FALSE
dataset_20/uvl/model_20140227_661956564.uvl,dataset_20/uvl/model_20140227_661956564.uvl,47,39,0.170213,0,18,0,6,0,2,FALSE
dataset_20/uvl/model_20140301_728202228.uvl,dataset_20/uvl/model_20140301_728202228.uvl,49,41,0.163265,0,12,0,6,0,2,FALSE
dataset_20/uvl/model_20140303_1487935744.uvl,dataset_20/uvl/model_20140303_1487935744.uvl,23,21,0.086957,0,0,0,2,0,0,FALSE
dataset_20/uvl/model_20140305_1485634182.uvl,dataset_20/uvl/model_20140305_1485634182.uvl,28,26,0.071429,3,8,-1.666667,1,0,1,FALSE
dataset_20/uvl/model_20140305_1745306436.uvl,dataset_20/uvl/model_20140305_1745306436.uvl,20,13,0.35,1,20,-19,6,0,1,FALSE
dataset_20/uvl/model_20140305_850513381.uvl,dataset_20/uvl/model_20140305_850513381.uvl,63,40,0.365079,43,21,0.511628,22,0,1,TRUE
dataset_20/uvl/model_20140306_1313194877.uvl,dataset_20/uvl/model_20140306_1313194877.uvl,32,22,0.3125,0,1,0,1,0,9,FALSE
dataset_20/uvl/model_20140306_1607259562.uvl,dataset_20/uvl/model_20140306_1607259562.uvl,43,35,0.186047,6,7,-0.166667,3,0,5,FALSE
dataset_20/uvl/model_20140306_1994550432.uvl,dataset_20/uvl/model_20140306_1994550432.uvl,12,10,0.166667,0,5,0,1,0,1,FALSE
dataset_20/uvl/model_20140310_1022041880.uvl,dataset_20/uvl/model_20140310_1022041880.uvl,88,71,0.193182,0,15,0,11,0,6,FALSE
dataset_20/uvl/model_20140310_1916029542.uvl,dataset_20/uvl/model_20140310_1916029542.uvl,144,137,0.048611,0,144,0,7,0,0,FALSE
dataset_20/uvl/model_20140319_1506613330.uvl,dataset_20/uvl/model_20140319_1506613330.uvl,16,9,0.4375,0,5,0,4,0,3,FALSE
dataset_20/uvl/model_20140320_391816142.uvl,dataset_20/uvl/model_20140320_391816142.uvl,11,4,0.636364,0,0,0,5,0,2,FALSE
dataset_20/uvl/model_20140321_1655023261.uvl,dataset_20/uvl/model_20140321_1655023261.uvl,14,1,0.928571,0,0,0,13,0,0,FALSE
dataset_20/uvl/model_20140322_1340045027.uvl,dataset_20/uvl/model_20140322_1340045027.uvl,10,6,0.4,0,0,0,4,0,0,FALSE
dataset_20/uvl/model_20140324_1142291623.uvl,dataset_20/uvl/model_20140324_1142291623.uvl,11,7,0.363636,0,1,0,0,0,4,FALSE
dataset_20/uvl/model_20140326_1693773444.uvl,dataset_20/uvl/model_20140326_1693773444.uvl,13,9,0.307692,3,9,-2,3,0,1,FALSE
dataset_20/uvl/model_20140326_183546394.uvl,dataset_20/uvl/model_20140326_183546394.uvl,11,5,0.545455,0,0,0,6,0,0,FALSE
dataset_20/uvl/model_20140326_801743865.uvl,dataset_20/uvl/model_20140326_801743865.uvl,13,8,0.384615,8,7,0.125,3,0,2,TRUE
dataset_20/uvl/model_20140328_1965511118.uvl,dataset_20/uvl/model_20140328_1965511118.uvl,10,2,0.8,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20140401_1527258088.uvl,dataset_20/uvl/model_20140401_1527258088.uvl,13,9,0.307692,9,8,0.111111,3,0,1,TRUE
dataset_20/uvl/model_20140402_1108338221.uvl,dataset_20/uvl/model_20140402_1108338221.uvl,10,8,0.2,0,0,0,1,0,1,FALSE
dataset_20/uvl/model_20140403_1254324003.uvl,dataset_20/uvl/model_20140403_1254324003.uvl,28,10,0.642857,0,0,0,17,0,1,FALSE
dataset_20/uvl/model_20140403_1425048263.uvl,dataset_20/uvl/model_20140403_1425048263.uvl,12,7,0.416667,0,2,0,5,0,0,FALSE
dataset_20/uvl/model_20140403_1688136935.uvl,dataset_20/uvl/model_20140403_1688136935.uvl,45,45,0,3,3,0,0,0,0,FALSE
dataset_20/uvl/model_20140408_1553357169.uvl,dataset_20/uvl/model_20140408_1553357169.uvl,11,11,0,8,8,0,0,0,0,FALSE
dataset_20/uvl/model_20140409_1370428339.uvl,dataset_20/uvl/model_20140409_1370428339.uvl,24,17,0.291667,8,12,-0.5,3,0,4,FALSE
dataset_20/uvl/model_20140410_1285833987.uvl,dataset_20/uvl/model_20140410_1285833987.uvl,11,11,0,10,10,0,0,0,0,FALSE
dataset_20/uvl/model_20140410_1905141388.uvl,dataset_20/uvl/model_20140410_1905141388.uvl,11,7,0.363636,10,3,0.7,0,1,3,TRUE
dataset_20/uvl/model_20140410_454790336.uvl,dataset_20/uvl/model_20140410_454790336.uvl,11,6,0.454545,11,7,0.363636,3,2,0,TRUE
dataset_20/uvl/model_20140411_114609198.uvl,dataset_20/uvl/model_20140411_114609198.uvl,12,9,0.25,7,7,0,3,0,0,FALSE
dataset_20/uvl/model_20140411_1148485857.uvl,dataset_20/uvl/model_20140411_1148485857.uvl,12,9,0.25,12,12,0,3,0,0,FALSE
dataset_20/uvl/model_20140411_1742095150.uvl,dataset_20/uvl/model_20140411_1742095150.uvl,12,9,0.25,12,12,0,3,0,0,FALSE
dataset_20/uvl/model_20140411_279155356.uvl,dataset_20/uvl/model_20140411_279155356.uvl,11,8,0.272727,1,1,0,3,0,0,FALSE
dataset_20/uvl/model_20140420_1899694432.uvl,dataset_20/uvl/model_20140420_1899694432.uvl,55,52,0.054545,3,10,-2.333333,3,0,0,FALSE
dataset_20/uvl/model_20140421_782765396.uvl,dataset_20/uvl/model_20140421_782765396.uvl,19,13,0.315789,0,0,0,4,0,2,FALSE
dataset_20/uvl/model_20140422_1825362104.uvl,dataset_20/uvl/model_20140422_1825362104.uvl,21,11,0.47619,0,0,0,10,0,0,FALSE
dataset_20/uvl/model_20140422_2137156564.uvl,dataset_20/uvl/model_20140422_2137156564.uvl,35,23,0.342857,3,11,-2.666667,10,0,2,FALSE
dataset_20/uvl/model_20140423_1716161596.uvl,dataset_20/uvl/model_20140423_1716161596.uvl,42,31,0.261905,0,16,0,7,0,4,FALSE
dataset_20/uvl/model_20140423_1890396897.uvl,dataset_20/uvl/model_20140423_1890396897.uvl,36,24,0.333333,3,11,-2.666667,10,0,2,FALSE
dataset_20/uvl/model_20140423_277886534.uvl,dataset_20/uvl/model_20140423_277886534.uvl,21,11,0.47619,0,7,0,10,0,0,FALSE
dataset_20/uvl/model_20140423_813378270.uvl,dataset_20/uvl/model_20140423_813378270.uvl,48,33,0.3125,2,14,-6,14,0,1,FALSE
dataset_20/uvl/model_20140423_969548559.uvl,dataset_20/uvl/model_20140423_969548559.uvl,49,32,0.346939,1,4,-3,15,0,2,FALSE
dataset_20/uvl/model_20140424_1672030888.uvl,dataset_20/uvl/model_20140424_1672030888.uvl,65,60,0.076923,11,3,0.727273,3,1,1,TRUE
dataset_20/uvl/model_20140425_366530615.uvl,dataset_20/uvl/model_20140425_366530615.uvl,11,7,0.363636,1,5,-4,3,0,1,FALSE
dataset_20/uvl/model_20140427_1594857347.uvl,dataset_20/uvl/model_20140427_1594857347.uvl,19,10,0.473684,5,0,1,6,3,0,TRUE
dataset_20/uvl/model_20140428_1043688075.uvl,dataset_20/uvl/model_20140428_1043688075.uvl,56,38,0.321429,1,6,-5,15,0,3,FALSE
dataset_20/uvl/model_20140428_1127346099.uvl,dataset_20/uvl/model_20140428_1127346099.uvl,72,52,0.277778,1,5,-4,17,0,3,FALSE
dataset_20/uvl/model_20140428_1301432646.uvl,dataset_20/uvl/model_20140428_1301432646.uvl,72,52,0.277778,1,5,-4,17,0,3,FALSE
dataset_20/uvl/model_20140428_1917957920.uvl,dataset_20/uvl/model_20140428_1917957920.uvl,63,44,0.301587,1,4,-3,16,0,3,FALSE
dataset_20/uvl/model_20140430_1345238885.uvl,dataset_20/uvl/model_20140430_1345238885.uvl,17,10,0.411765,0,2,0,7,0,0,FALSE
dataset_20/uvl/model_20140430_1532303117.uvl,dataset_20/uvl/model_20140430_1532303117.uvl,32,22,0.3125,1,12,-11,8,0,2,FALSE
dataset_20/uvl/model_20140503_110898123.uvl,dataset_20/uvl/model_20140503_110898123.uvl,16,13,0.1875,2,7,-2.5,3,0,0,FALSE
dataset_20/uvl/model_20140503_2024413965.uvl,dataset_20/uvl/model_20140503_2024413965.uvl,16,15,0.0625,0,1,0,1,0,0,FALSE
dataset_20/uvl/model_20140508_530056624.uvl,dataset_20/uvl/model_20140508_530056624.uvl,36,12,0.666667,23,13,0.434783,9,9,6,TRUE
dataset_20/uvl/model_20140508_536536644.uvl,dataset_20/uvl/model_20140508_536536644.uvl,36,21,0.416667,8,16,-1,8,0,7,FALSE
dataset_20/uvl/model_20140509_978687642.uvl,dataset_20/uvl/model_20140509_978687642.uvl,10,2,0.8,0,0,0,8,0,0,FALSE
dataset_20/uvl/model_20140511_603377022.uvl,dataset_20/uvl/model_20140511_603377022.uvl,15,6,0.6,0,0,0,6,0,3,FALSE
dataset_20/uvl/model_20140514_1151327844.uvl,dataset_20/uvl/model_20140514_1151327844.uvl,43,30,0.302326,9,17,-0.888889,11,0,2,FALSE
dataset_20/uvl/model_20140524_520707568.uvl,dataset_20/uvl/model_20140524_520707568.uvl,11,6,0.454545,0,0,0,5,0,0,FALSE
dataset_20/uvl/model_20140530_1262796172.uvl,dataset_20/uvl/model_20140530_1262796172.uvl,10,6,0.4,0,0,0,0,0,4,FALSE
dataset_20/uvl/model_20140604_731553244.uvl,dataset_20/uvl/model_20140604_731553244.uvl,14,10,0.285714,0,3,0,4,0,0,FALSE
dataset_20/uvl/model_20140605_572628146.uvl,dataset_20/uvl/model_20140605_572628146.uvl,11,7,0.363636,0,0,0,4,0,0,FALSE
dataset_20/uvl/model_20140613_1129301242.uvl,dataset_20/uvl/model_20140613_1129301242.uvl,10,6,0.4,0,1,0,3,0,1,FALSE
dataset_20/uvl/model_20140613_2054294739.uvl,dataset_20/uvl/model_20140613_2054294739.uvl,10,6,0.4,2,3,-0.5,3,0,1,FALSE
dataset_20/uvl/model_20140614_1407759983.uvl,dataset_20/uvl/model_20140614_1407759983.uvl,29,19,0.344828,3,3,0,5,0,5,FALSE
dataset_20/uvl/model_20140614_1599125118.uvl,dataset_20/uvl/model_20140614_1599125118.uvl,13,9,0.307692,0,0,0,4,0,0,FALSE
dataset_20/uvl/model_20140614_1989695192.uvl,dataset_20/uvl/model_20140614_1989695192.uvl,29,24,0.172414,8,13,-0.625,5,0,0,FALSE
dataset_20/uvl/model_20140614_2029282468.uvl,dataset_20/uvl/model_20140614_2029282468.uvl,54,35,0.351852,1,2,-1,6,0,13,FALSE
dataset_20/uvl/model_20140614_436006902.uvl,dataset_20/uvl/model_20140614_436006902.uvl,25,17,0.32,9,18,-1,5,0,3,FALSE
dataset_20/uvl/model_20140614_81946339.uvl,dataset_20/uvl/model_20140614_81946339.uvl,22,18,0.181818,2,2,0,2,0,2,FALSE
dataset_20/uvl/model_20140615_1417385367.uvl,dataset_20/uvl/model_20140615_1417385367.uvl,35,19,0.457143,0,1,0,12,0,4,FALSE
dataset_20/uvl/model_20140615_1477062295.uvl,dataset_20/uvl/model_20140615_1477062295.uvl,33,22,0.333333,0,10,0,5,0,6,FALSE
dataset_20/uvl/model_20140615_1755551630.uvl,dataset_20/uvl/model_20140615_1755551630.uvl,24,11,0.541667,0,1,0,9,0,4,FALSE
dataset_20/uvl/model_20140628_1177734570.uvl,dataset_20/uvl/model_20140628_1177734570.uvl,29,13,0.551724,12,16,-0.333333,9,0,7,FALSE
dataset_20/uvl/model_20140629_1128400878.uvl,dataset_20/uvl/model_20140629_1128400878.uvl,42,24,0.428571,0,15,0,15,0,3,FALSE
dataset_20/uvl/model_20140630_1564361664.uvl,dataset_20/uvl/model_20140630_1564361664.uvl,10,8,0.2,0,0,0,2,0,0,FALSE
dataset_20/uvl/model_20140710_2059561340.uvl,dataset_20/uvl/model_20140710_2059561340.uvl,33,22,0.333333,4,10,-1.5,5,3,3,FALSE
dataset_20/uvl/model_20140728_1532422166.uvl,dataset_20/uvl/model_20140728_1532422166.uvl,23,15,0.347826,20,44,-1.2,4,0,4,FALSE
dataset_20/uvl/model_20140801_240918546.uvl,dataset_20/uvl/model_20140801_240918546.uvl,22,15,0.318182,0,29,0,6,0,1,FALSE
dataset_20/uvl/model_20140819_1020837515.uvl,dataset_20/uvl/model_20140819_1020837515.uvl,63,27,0.571429,5,3,0.4,21,0,15,TRUE
dataset_20/uvl/model_20140819_1738890661.uvl,dataset_20/uvl/model_20140819_1738890661.uvl,10,3,0.7,0,0,0,7,0,0,FALSE
dataset_20/uvl/model_20140819_2062208658.uvl,dataset_20/uvl/model_20140819_2062208658.uvl,26,8,0.692308,0,0,0,18,0,0,FALSE
dataset_20/uvl/model_20140819_424669215.uvl,dataset_20/uvl/model_20140819_424669215.uvl,17,9,0.470588,0,0,0,5,0,3,FALSE
dataset_20/uvl/model_20140819_535519547.uvl,dataset_20/uvl/model_20140819_535519547.uvl,13,3,0.769231,0,0,0,8,0,2,FALSE
dataset_20/uvl/model_20140819_709073537.uvl,dataset_20/uvl/model_20140819_709073537.uvl,43,14,0.674419,1,0,1,21,0,8,TRUE
dataset_20/uvl/model_20140819_914542251.uvl,dataset_20/uvl/model_20140819_914542251.uvl,62,19,0.693548,0,5,0,34,0,9,FALSE
dataset_20/uvl/model_20140819_940483638.uvl,dataset_20/uvl/model_20140819_940483638.uvl,11,6,0.454545,0,1,0,5,0,0,FALSE
dataset_20/uvl/model_20140820_1349433690.uvl,dataset_20/uvl/model_20140820_1349433690.uvl,22,8,0.636364,0,0,0,14,0,0,FALSE
dataset_20/uvl/model_20140823_1972464026.uvl,dataset_20/uvl/model_20140823_1972464026.uvl,35,14,0.6,3,0,1,19,0,2,TRUE
dataset_20/uvl/model_20140824_1421620261.uvl,dataset_20/uvl/model_20140824_1421620261.uvl,51,19,0.627451,11,13,-0.181818,12,0,20,FALSE
dataset_20/uvl/model_20140824_1698583194.uvl,dataset_20/uvl/model_20140824_1698583194.uvl,66,27,0.590909,0,0,0,27,0,12,FALSE
dataset_20/uvl/model_20140824_2115796112.uvl,dataset_20/uvl/model_20140824_2115796112.uvl,43,15,0.651163,6,3,0.5,26,1,1,TRUE
dataset_20/uvl/model_20140824_525404983.uvl,dataset_20/uvl/model_20140824_525404983.uvl,47,16,0.659574,0,0,0,25,0,6,FALSE
